"","game_str","play_id","ball_end_x","ball_end_y","player_position","field_pitch_x","field_pitch_y","airTime","year","success","distance","angle","Direction","Back","player","teamGame"
"2405","1903_18_TeamNI_TeamA3",244,24.49284,54.8523,7,-113.4477,260.5419,0.85,1903,"0",247.660663254485,10.32,"In","0","1185","A3"
"2406","1903_18_TeamNI_TeamA3",244,24.49284,54.8523,8,0.1455,297.2196,0.85,1903,"0",243.587152933741,5.76,"In","0","1725","A3"
"2407","1903_18_TeamNI_TeamA3",244,24.49284,54.8523,9,126.4167,244.1208,0.85,1903,"0",214.967528546871,0.93,"In","0","1008","A3"
"2408","1903_18_TeamNI_TeamA3",246,-179.1996,253.0005,7,-122.22,243.6342,5.65,1903,"0",57.7442844950909,125.98,"Side","0","1185","A3"
"2409","1903_18_TeamNI_TeamA3",246,-179.1996,253.0005,8,-10.0659,302.1075,5.65,1903,"0",176.118442886286,75.72,"Side","0","1725","A3"
"2410","1903_18_TeamNI_TeamA3",246,-179.1996,253.0005,9,125.1189,250.1442,5.65,1903,"0",304.33190416376,63.96,"Side","0","1008","A3"
"2411","1903_18_TeamNI_TeamA3",247,132.6066,299.5386,9,119.4558,255.8784,4.05,1903,"1",45.5977697336174,171.74,"Back","1","1008","A3"
"2412","1903_22_TeamNA_TeamA1",3,125.9751,182.8926,9,127.3827,244.2225,5.95,1903,"1",61.3460509875738,26.23,"In","0","1008","A1"
"2413","1903_22_TeamNA_TeamA1",6,148.3743,183.2289,7,-138.0051,229.8108,2.4,1903,"0",290.143127011429,49.78,"Side","0","3918","A1"
"2414","1903_22_TeamNA_TeamA1",6,148.3743,183.2289,8,-12.8787,309.5979,2.4,1903,"0",204.869846902857,49.53,"Side","0","9159","A1"
"2415","1903_22_TeamNA_TeamA1",6,148.3743,183.2289,9,120.5334,250.8585,2.4,1903,"0",73.136027434979,48.04,"Side","0","5851","A1"
"2416","1903_22_TeamNA_TeamA1",9,-70.6998,111.216,7,-129.8013,250.2933,1.55,1903,"0",151.114137914161,4.39,"In","0","3918","A1"
"2417","1903_22_TeamNA_TeamA1",9,-70.6998,111.216,8,18.1398,295.4652,1.55,1903,"0",204.54887491453,22.23,"In","0","9159","A1"
"2418","1903_22_TeamNA_TeamA1",9,-70.6998,111.216,9,123.1707,241.1481,1.55,1903,"0",233.384064110342,29.11,"In","0","5851","A1"
"2419","1903_22_TeamNA_TeamA1",29,204.7248,242.838,7,-132.366,259.6431,4.4,1903,"0",337.509435172782,60.13,"Side","0","3918","A1"
"2420","1903_22_TeamNA_TeamA1",29,204.7248,242.838,8,-16.1544,331.1934,4.4,1903,"0",237.895560491994,65.41,"Side","0","9159","A1"
"2421","1903_22_TeamNA_TeamA1",29,204.7248,242.838,9,122.8944,273.7626,4.4,1903,"0",87.4788274345284,93.47,"Side","0","5851","A1"
"2422","1903_22_TeamNA_TeamA1",34,99.7914,233.9514,7,-116.7438,274.3866,2.95,1903,"0",220.278229151407,56.37,"Side","0","1185","A1"
"2423","1903_22_TeamNA_TeamA1",34,99.7914,233.9514,8,18.2013,329.325,2.95,1903,"0",125.511226569459,43.71,"In","0","1725","A1"
"2424","1903_22_TeamNA_TeamA1",34,99.7914,233.9514,9,136.5636,265.3914,2.95,1903,"0",48.3804536237518,22.24,"In","0","1008","A1"
"2425","1903_22_TeamNA_TeamA1",35,-57.2061,336.207,8,-12.7884,294.6327,4.5,1903,"1",60.8387581544857,135.59,"Back","1","1725","A1"
"2426","1903_22_TeamNA_TeamA1",37,-44.8782,76.5162,7,-128.103,247.5258,1.15,1903,"0",190.185831825612,1.41,"In","0","1185","A1"
"2427","1903_22_TeamNA_TeamA1",37,-44.8782,76.5162,8,8.8665,297.3972,1.15,1903,"0",227.325557162168,11.97,"In","0","1725","A1"
"2428","1903_22_TeamNA_TeamA1",37,-44.8782,76.5162,9,127.7247,236.5698,1.15,1903,"0",235.390985301838,18.8,"In","0","1008","A1"
"2429","1903_22_TeamNA_TeamA1",62,12.12,24.6045,7,-123.8877,249.0612,0.6,1903,"0",262.447908420281,4.77,"In","0","1185","A1"
"2430","1903_22_TeamNA_TeamA1",62,12.12,24.6045,8,16.1826,315.4431,0.6,1903,"0",290.866972976858,2.14,"In","0","1725","A1"
"2431","1903_22_TeamNA_TeamA1",62,12.12,24.6045,9,131.6178,256.2366,0.6,1903,"0",260.639893253604,0.1,"In","0","1008","A1"
"2432","1903_22_TeamNA_TeamA1",80,93.6687,171.5784,7,-128.856,248.0004,2.5,1903,"0",235.281882417856,43.59,"In","0","1185","A1"
"2433","1903_22_TeamNA_TeamA1",80,93.6687,171.5784,8,13.5354,292.1124,2.5,1903,"0",144.740426021516,36.27,"In","0","1725","A1"
"2434","1903_22_TeamNA_TeamA1",80,93.6687,171.5784,9,127.5117,236.9022,2.5,1903,"0",73.570017639253,0.9,"In","0","1008","A1"
"2435","1903_22_TeamNA_TeamA1",103,89.7381,259.4316,9,123.6348,249.4821,3.15,1903,"1",35.3267437098298,80,"Side","0","1008","A1"
"2436","1903_22_TeamNA_TeamA1",110,1.591782,162.0744,7,-136.9089,225.9183,1.85,1903,"0",152.507319436397,34.04,"In","0","3918","A1"
"2437","1903_22_TeamNA_TeamA1",110,1.591782,162.0744,8,-18.0441,306.5226,1.85,1903,"0",145.776714001784,4.37,"In","0","9159","A1"
"2438","1903_22_TeamNA_TeamA1",110,1.591782,162.0744,9,124.0227,251.8401,1.85,1903,"0",151.813077759502,27.53,"In","0","5851","A1"
"2439","1903_22_TeamNA_TeamA1",127,-44.8116,93.5664,7,-126.1326,258.7614,1.45,1903,"0",184.126296508674,0.22,"In","0","3918","A1"
"2440","1903_22_TeamNA_TeamA1",127,-44.8116,93.5664,8,-14.9328,308.1039,1.45,1903,"0",216.608129108051,10.7,"In","0","9159","A1"
"2441","1903_22_TeamNA_TeamA1",127,-44.8116,93.5664,9,130.8234,260.4057,1.45,1903,"0",242.245753831703,19.8,"In","0","5851","A1"
"2442","1903_22_TeamNA_TeamA1",136,135.7836,251.37,9,122.0586,250.0824,3.7,1903,"1",13.7852652770993,121.38,"Side","0","1008","A1"
"2443","1903_22_TeamNA_TeamA1",138,85.908,235.5483,7,-124.6899,234.7446,2.95,1903,"0",210.599433565478,62.24,"Side","0","1185","A1"
"2444","1903_22_TeamNA_TeamA1",138,85.908,235.5483,8,11.4624,300.1803,2.95,1903,"0",98.5872343833622,51.22,"Side","0","1725","A1"
"2445","1903_22_TeamNA_TeamA1",138,85.908,235.5483,9,130.0221,239.4201,2.95,1903,"0",44.2836838355844,56.48,"Side","0","1008","A1"
"2446","1903_22_TeamNA_TeamA1",142,62.5614,124.71,7,-114.3237,238.9203,1.6,1903,"0",210.552442940233,31.58,"In","0","3918","A1"
"2447","1903_22_TeamNA_TeamA1",142,62.5614,124.71,8,-17.151,303.0774,1.6,1903,"0",195.368871871954,20.84,"In","0","9159","A1"
"2448","1903_22_TeamNA_TeamA1",142,62.5614,124.71,9,130.9788,256.4337,1.6,1903,"0",148.432051001292,0.39,"In","0","5851","A1"
"2449","1903_22_TeamNA_TeamA1",153,141.8718,190.5765,7,-125.1546,242.3493,3.4,1903,"0",271.999119698575,51.71,"Side","0","3918","A1"
"2450","1903_22_TeamNA_TeamA1",153,141.8718,190.5765,8,9.1719,299.7477,3.4,1903,"0",171.836010106875,52.31,"Side","0","9159","A1"
"2451","1903_22_TeamNA_TeamA1",153,141.8718,190.5765,9,122.1003,237.717,3.4,1903,"0",51.1188708061906,49.94,"Side","0","5851","A1"
"2452","1903_22_TeamNA_TeamA1",154,-17.36364,294.1737,8,13.2321,312.4701,3.85,1903,"1",35.6490891764095,56.7,"Side","0","1725","A1"
"2453","1903_22_TeamNA_TeamA1",160,-128.0487,300.876,7,-128.6463,245.3187,4.25,1903,"1",55.5605139379577,151.71,"Back","1","1185","A1"
"2454","1903_22_TeamNA_TeamA1",209,115.0845,208.0857,7,-109.4955,266.778,3.35,1903,"0",232.122731500579,53.04,"Side","0","3918","A1"
"2455","1903_22_TeamNA_TeamA1",209,115.0845,208.0857,8,25.6749,300.2715,3.35,1903,"0",128.422343436802,49.01,"Side","0","9159","A1"
"2456","1903_22_TeamNA_TeamA1",209,115.0845,208.0857,9,135.6864,249.9417,3.35,1903,"0",46.651506080833,2.29,"In","0","5851","A1"
"2457","1903_22_TeamNA_TeamA1",236,131.2362,185.6019,9,130.5684,243.8961,6.6,1903,"1",58.2980249277795,28.82,"In","0","5851","A1"
"2458","1903_22_TeamNA_TeamA1",240,40.4754,234.3027,8,11.7921,302.6571,5.75,1903,"1",74.1286429003661,25,"In","0","1725","A1"
"2459","1903_22_TeamNA_TeamA1",241,-105.4773,243.2454,7,-112.0062,275.8896,3.6,1903,"1",33.2906943281452,10.79,"In","0","1185","A1"
"2460","1903_22_TeamNA_TeamA1",249,48.5721,112.8006,7,-105.6237,235.7751,1.35,1903,"0",197.228477629094,27.3,"In","0","3918","A1"
"2461","1903_22_TeamNA_TeamA1",249,48.5721,112.8006,8,16.9695,283.1421,1.35,1903,"0",173.248235053088,13.94,"In","0","9159","A1"
"2462","1903_22_TeamNA_TeamA1",249,48.5721,112.8006,9,129.2994,233.5749,1.35,1903,"0",145.269847200925,4.79,"In","0","5851","A1"
"2463","1903_23_TeamNA_TeamA1",6,156.375,189.2373,7,-127.8792,249.897,3.15,1903,"0",290.654519011369,50.85,"Side","0","3918","A1"
"2464","1903_23_TeamNA_TeamA1",6,156.375,189.2373,8,12.2769,291.8847,3.15,1903,"0",176.920182993264,56.94,"Side","0","9159","A1"
"2465","1903_23_TeamNA_TeamA1",6,156.375,189.2373,9,126.417,238.7709,3.15,1903,"0",57.8883346880872,59.06,"Side","0","5851","A1"
"2466","1903_23_TeamNA_TeamA1",18,-105.0405,287.1468,7,-110.8737,255.8619,3.5,1903,"1",31.8240662117524,146.01,"Back","1","1185","A1"
"2467","1903_23_TeamNA_TeamA1",52,91.5918,148.6215,7,-127.0281,228.7182,1.95,1903,"0",232.830715385449,40.83,"In","0","1185","A1"
"2468","1903_23_TeamNA_TeamA1",52,91.5918,148.6215,8,-20.9994,306.7434,1.95,1903,"0",194.111600830682,31.54,"In","0","1725","A1"
"2469","1903_23_TeamNA_TeamA1",52,91.5918,148.6215,9,127.9179,257.0358,1.95,1903,"0",114.338296234027,7.93,"In","0","1008","A1"
"2470","1903_23_TeamNA_TeamA1",63,-3.49596,308.622,8,-11.8509,318.6777,5.05,1903,"1",13.0737188624201,37.59,"In","0","2737","A1"
"2471","1903_23_TeamNA_TeamA1",69,162.6996,237.4695,9,115.2471,230.6388,5.05,1903,"1",47.9416126005373,124.74,"Side","0","3244","A1"
"2472","1903_23_TeamNA_TeamA1",72,27.24525,314.256,8,16.74,298.572,4.6,1903,"1",18.8771855307538,149.39,"Back","1","6392","A1"
"2473","1903_23_TeamNA_TeamA1",76,193.4649,226.44,9,127.6026,266.5995,5.95,1903,"1",77.1403137246667,84.2,"Side","0","1617","A1"
"2474","1903_23_TeamNA_TeamA1",79,189.4293,225.1974,7,-122.3946,233.5698,3.7,1903,"0",311.936278257227,60.81,"Side","0","1258","A1"
"2475","1903_23_TeamNA_TeamA1",79,189.4293,225.1974,8,-19.1211,302.1834,3.7,1903,"0",222.306350642891,66.12,"Side","0","2737","A1"
"2476","1903_23_TeamNA_TeamA1",79,189.4293,225.1974,9,131.1789,267.8544,3.7,1903,"0",72.1992295607093,79.88,"Side","0","1617","A1"
"2477","1903_23_TeamNA_TeamA1",83,-5.72748,267.4344,8,25.0428,307.0515,5.35,1903,"1",50.1629818061925,33.17,"In","0","6392","A1"
"2478","1903_23_TeamNA_TeamA1",84,-16.51134,130.2021,7,-122.8569,254.2515,1.45,1903,"0",163.394099563214,14.82,"In","0","9618","A1"
"2479","1903_23_TeamNA_TeamA1",84,-16.51134,130.2021,8,-7.8114,318.8379,1.45,1903,"0",188.836315357093,4.04,"In","0","6392","A1"
"2480","1903_23_TeamNA_TeamA1",84,-16.51134,130.2021,9,133.9266,248.3961,1.45,1903,"0",191.314911670376,23.51,"In","0","3244","A1"
"2481","1903_23_TeamNA_TeamA1",87,-105.5742,236.9193,7,-101.5578,270.5304,5.75,1903,"1",33.8502217447685,27.39,"In","0","1258","A1"
"2482","1903_23_TeamNA_TeamA1",89,25.64712,194.7807,7,-126.7887,247.6689,2.25,1903,"0",161.35005707564,43.76,"In","0","9618","A1"
"2483","1903_23_TeamNA_TeamA1",89,25.64712,194.7807,8,12.8946,294.7275,2.25,1903,"0",100.757082116298,9.78,"In","0","6392","A1"
"2484","1903_23_TeamNA_TeamA1",89,25.64712,194.7807,9,130.7262,224.7543,2.25,1903,"0",109.270443170175,43.9,"In","0","3244","A1"
"2485","1903_23_TeamNA_TeamA1",91,45.876,307.092,8,17.7099,317.8578,3.55,1903,"1",30.1534681065048,72.27,"Side","0","6392","A1"
"2486","1903_23_TeamNA_TeamA1",98,63.5058,263.0364,9,134.6979,262.5423,4.9,1903,"1",71.193814599444,63.24,"Side","0","1617","A1"
"2487","1903_23_TeamNA_TeamA1",104,-60.2253,347.841,7,-106.2342,249.9465,4.7,1903,"0",108.167240925615,131.8,"Side","0","9618","A1"
"2488","1903_23_TeamNA_TeamA1",104,-60.2253,347.841,8,15.5664,304.0194,4.7,1903,"0",87.5483547272591,117.1,"Side","0","6392","A1"
"2489","1903_23_TeamNA_TeamA1",104,-60.2253,347.841,9,135.8247,256.3497,4.7,1903,"0",216.347545573529,87.1,"Side","0","3244","A1"
"2490","1903_23_TeamNA_TeamA1",157,-17.00655,322.971,8,-4.4169,291.3156,5.2,1903,"1",34.0670461925084,159.18,"Back","1","2737","A1"
"2491","1903_23_TeamNA_TeamA1",177,-125.2152,268.8198,7,-119.1858,260.9598,5.35,1903,"1",9.90622351655767,167.06,"Back","1","9618","A1"
"2492","1903_23_TeamNA_TeamA1",187,142.1295,186.981,7,-125.1003,242.7747,2.55,1903,"0",272.992129864086,50.95,"Side","0","9618","A1"
"2493","1903_23_TeamNA_TeamA1",187,142.1295,186.981,8,-21.4758,302.0838,2.55,1903,"0",200.038368209526,50.81,"Side","0","6392","A1"
"2494","1903_23_TeamNA_TeamA1",187,142.1295,186.981,9,126.4815,262.323,2.55,1903,"0",76.9498334501121,37.47,"In","0","3244","A1"
"2495","1903_23_TeamNA_TeamA1",191,-133.5096,222.6978,7,-126.7518,253.3719,2.75,1903,"0",31.4096843608783,39,"In","0","1258","A1"
"2496","1903_23_TeamNA_TeamA1",191,-133.5096,222.6978,8,-13.0389,307.2555,2.75,1903,"0",147.184218541867,57.37,"Side","0","2737","A1"
"2497","1903_23_TeamNA_TeamA1",191,-133.5096,222.6978,9,134.0835,258.5358,2.75,1903,"0",269.982276106433,54.96,"Side","0","1617","A1"
"2498","1903_23_TeamNA_TeamA1",193,38.919,84.0771,7,-117.159,248.8443,1.35,1903,"0",226.955000561433,18.24,"In","0","1258","A1"
"2499","1903_23_TeamNA_TeamA1",193,38.919,84.0771,8,15.1581,309.4104,1.35,1903,"0",226.582604049163,8.82,"In","0","2737","A1"
"2500","1903_23_TeamNA_TeamA1",193,38.919,84.0771,9,134.8746,254.5782,1.35,1903,"0",195.647903828715,1.46,"In","0","1617","A1"
"2501","1903_23_TeamNA_TeamA1",206,-150.0747,335.199,7,-130.2348,251.8512,6.6,1903,"1",85.6765860480563,166.05,"Back","1","9618","A1"
"2502","1903_23_TeamNA_TeamA1",220,24.89694,270.7236,8,-13.1961,311.3745,4.2,1903,"1",55.709742121568,40.71,"In","0","6392","A1"
"2503","1903_23_TeamNA_TeamA1",224,-61.2393,120.3186,7,-121.7829,253.8825,1.9,1903,"0",146.645296154258,1.24,"In","0","1258","A1"
"2504","1903_23_TeamNA_TeamA1",224,-61.2393,120.3186,8,-9.234,298.5804,1.9,1903,"0",185.692812373904,18.04,"In","0","2737","A1"
"2505","1903_23_TeamNA_TeamA1",224,-61.2393,120.3186,9,133.938,259.7838,1.9,1903,"0",239.884806618364,27.18,"In","0","1617","A1"
"2506","1903_23_TeamNA_TeamA1",229,176.202,306.459,7,-109.7349,250.0914,4.15,1903,"0",291.439903087017,77.46,"Side","0","1258","A1"
"2507","1903_23_TeamNA_TeamA1",229,176.202,306.459,8,-17.6442,300.3861,4.15,1903,"0",193.941303926858,88.43,"Side","0","2737","A1"
"2508","1903_23_TeamNA_TeamA1",229,176.202,306.459,9,133.7991,256.1484,4.15,1903,"0",65.7963707264314,167.46,"Back","1","1617","A1"
"2509","1903_23_TeamNA_TeamA1",259,181.9011,211.5078,9,117.5307,232.1931,5.2,1903,"1",67.6123511812006,99.03,"Side","0","3244","A1"
"2510","1903_24_TeamNA_TeamA1",3,147.7017,257.8281,9,132.0867,233.0112,4.5,1903,"1",29.3207563103341,177.37,"Back","1","1617","A1"
"2511","1903_24_TeamNA_TeamA1",4,-157.2036,288.4806,7,-131.3391,229.5993,4.4,1903,"1",64.3115841037989,173.94,"Back","1","1258","A1"
"2512","1903_24_TeamNA_TeamA1",7,-55.3038,198.4173,7,-124.3236,265.2894,2.5,1903,"0",96.1020840067998,20.8,"In","0","9618","A1"
"2513","1903_24_TeamNA_TeamA1",7,-55.3038,198.4173,8,-7.9623,324.5817,2.5,1903,"0",134.754122198952,21.97,"In","0","6392","A1"
"2514","1903_24_TeamNA_TeamA1",7,-55.3038,198.4173,9,132.2187,270.4863,2.5,1903,"0",200.894571273716,42.93,"In","0","3244","A1"
"2515","1903_24_TeamNA_TeamA1",8,17.19891,314.058,8,3.2121,317.7624,4.1,1903,"1",14.4690508788967,75.74,"Side","0","6392","A1"
"2516","1903_24_TeamNA_TeamA1",15,-72.0513,293.2356,7,-118.4049,247.7274,3.65,1903,"0",64.9588523620915,108.93,"Side","0","1258","A1"
"2517","1903_24_TeamNA_TeamA1",15,-72.0513,293.2356,8,14.2422,314.01,3.65,1903,"0",88.7589084971757,73.87,"Side","0","1599","A1"
"2518","1903_24_TeamNA_TeamA1",15,-72.0513,293.2356,9,136.3449,249.9165,3.65,1903,"0",212.850935161793,73.13,"Side","0","2737","A1"
"2519","1903_24_TeamNA_TeamA1",20,-49.155,353.442,8,-9.6225,320.7999,4.5,1903,"1",51.2671946634493,131.26,"Side","0","1599","A1"
"2520","1903_24_TeamNA_TeamA1",26,76.6221,230.9988,9,120.5151,263.5083,6,1903,"1",54.6210860314037,28.9,"In","0","7457","A1"
"2521","1903_24_TeamNA_TeamA1",31,148.3743,337.302,7,-133.4982,230.085,4.85,1903,"0",301.575183569952,80.7,"Side","0","7873","A1"
"2522","1903_24_TeamNA_TeamA1",31,148.3743,337.302,8,-24.2796,308.4153,4.85,1903,"0",175.053736384289,95,"Side","0","6392","A1"
"2523","1903_24_TeamNA_TeamA1",31,148.3743,337.302,9,123.1005,261.0006,4.85,1903,"0",80.3782844330482,173.08,"Back","1","7457","A1"
"2524","1903_24_TeamNA_TeamA1",32,123.5166,128.2089,7,-123.6504,244.0986,2.2,1903,"0",272.987084777082,38.01,"In","0","7873","A1"
"2525","1903_24_TeamNA_TeamA1",32,123.5166,128.2089,8,19.5069,307.0764,2.2,1903,"0",206.90964271957,33.81,"In","0","6392","A1"
"2526","1903_24_TeamNA_TeamA1",32,123.5166,128.2089,9,124.6506,251.8533,2.2,1903,"0",123.649600109988,25.81,"In","0","7457","A1"
"2527","1903_24_TeamNA_TeamA1",53,99.2058,239.5386,9,126.153,221.877,4.05,1903,"1",32.2193063612487,93.62,"Side","0","7457","A1"
"2528","1903_24_TeamNA_TeamA1",66,77.9988,266.3745,9,141.1977,269.2341,4.45,1903,"1",63.2635619718808,59.73,"Side","0","2737","A1"
"2529","1903_24_TeamNA_TeamA1",80,46.8462,220.7934,9,132.63,260.1231,5.7,1903,"1",94.3699403651926,38.35,"In","0","2737","A1"
"2530","1903_24_TeamNA_TeamA1",83,123.243,278.646,9,136.7004,230.667,4.25,1903,"1",49.8305735042253,133.68,"Side","0","7457","A1"
"2531","1903_24_TeamNA_TeamA1",84,10.54344,210.0153,7,-114.8721,243.3228,2.4,1903,"0",129.763042619005,49.85,"Side","0","7873","A1"
"2532","1903_24_TeamNA_TeamA1",84,10.54344,210.0153,8,-18.0762,311.1222,2.4,1903,"0",105.079441478053,12.48,"In","0","6392","A1"
"2533","1903_24_TeamNA_TeamA1",84,10.54344,210.0153,9,121.2987,258.1563,2.4,1903,"0",120.765406879071,41.34,"In","0","7457","A1"
"2534","1903_24_TeamNA_TeamA1",101,37.9569,298.9452,8,-9.7689,314.22,4.5,1903,"1",50.1105926993485,70.47,"Side","0","6392","A1"
"2535","1903_24_TeamNA_TeamA1",104,-60.8226,189.8364,7,-131.2464,226.6488,6.45,1903,"1",79.4648626765314,32.33,"In","0","7873","A1"
"2536","1903_24_TeamNA_TeamA1",105,177.3867,290.8029,9,126.6852,249.2982,4.6,1903,"1",65.5231426622686,156.24,"Back","1","2737","A1"
"2537","1903_24_TeamNA_TeamA1",115,17.40273,40.5747,7,-115.602,248.3223,0.8,1903,"0",246.67655646237,7.66,"In","0","1258","A1"
"2538","1903_24_TeamNA_TeamA1",115,17.40273,40.5747,8,-8.0349,315.2775,0.8,1903,"0",275.878055212547,3.83,"In","0","1599","A1"
"2539","1903_24_TeamNA_TeamA1",115,17.40273,40.5747,9,121.0602,248.1546,0.8,1903,"0",232.022166981543,0.53,"In","0","2737","A1"
"2540","1903_24_TeamNA_TeamA1",117,186.6228,208.6818,9,127.9587,251.3544,4.95,1903,"1",72.5425903836498,80.95,"Side","0","2737","A1"
"2541","1903_24_TeamNA_TeamA1",125,-129.5751,277.1109,7,-129.5256,226.179,5.9,1903,"1",50.9319240541726,150.26,"Back","1","7873","A1"
"2542","1903_24_TeamNA_TeamA1",140,-1.850094,322.56,8,22.0584,314.2908,5.85,1903,"1",25.298137362028,105.06,"Side","0","1599","A1"
"2543","1903_24_TeamNA_TeamA1",162,28.63119,106.4376,7,-112.5075,265.6695,1.3,1903,"0",212.779058632484,18.6,"In","0","1258","A1"
"2544","1903_24_TeamNA_TeamA1",162,28.63119,106.4376,8,18.6852,318.1812,1.3,1903,"0",211.977062103521,6.05,"In","0","1599","A1"
"2545","1903_24_TeamNA_TeamA1",162,28.63119,106.4376,9,139.0773,255.6873,1.3,1903,"0",185.671258314856,7.96,"In","0","2737","A1"
"2546","1903_24_TeamNA_TeamA1",167,99.0189,269.4873,9,140.9352,253.9767,6.95,1903,"1",44.6940143425269,81.28,"Side","0","7457","A1"
"2547","1903_24_TeamNA_TeamA1",173,-84.5796,141.4227,7,-128.1027,246.6243,2.2,1903,"0",113.849184784828,4.97,"In","0","7873","A1"
"2548","1903_24_TeamNA_TeamA1",173,-84.5796,141.4227,8,18.1611,297.9507,2.2,1903,"0",187.234254933466,29.79,"In","0","6392","A1"
"2549","1903_24_TeamNA_TeamA1",173,-84.5796,141.4227,9,125.4807,230.0877,2.2,1903,"0",228.006166278656,38.51,"In","0","7457","A1"
"2550","1903_24_TeamNA_TeamA1",176,-106.9791,145.8915,7,-126.9456,230.3247,2.15,1903,"0",86.7618947723596,15.56,"In","0","7873","A1"
"2551","1903_24_TeamNA_TeamA1",176,-106.9791,145.8915,8,-16.9269,299.9988,2.15,1903,"0",178.489379622794,33.53,"In","0","6392","A1"
"2552","1903_24_TeamNA_TeamA1",176,-106.9791,145.8915,9,120.8346,247.6758,2.15,1903,"0",249.517786208078,39.92,"In","0","7457","A1"
"2553","1903_24_TeamNA_TeamA1",181,147.5313,201.6312,9,131.2716,248.1015,3.4,1903,"1",49.2327799964617,47.17,"Side","0","2737","A1"
"2554","1903_24_TeamNA_TeamA1",192,-48.531,358.44,8,20.7582,300.987,5.65,1903,"1",90.0102241172635,125.72,"Side","0","6392","A1"
"2555","1903_24_TeamNA_TeamA1",196,-207.0699,232.0548,7,-131.1267,243.8823,4.4,1903,"0",76.8586975071136,109.41,"Side","0","1258","A1"
"2556","1903_24_TeamNA_TeamA1",196,-207.0699,232.0548,8,-4.0128,310.3935,4.4,1903,"0",217.644521589908,69.64,"Side","0","1599","A1"
"2557","1903_24_TeamNA_TeamA1",196,-207.0699,232.0548,9,127.3167,260.3934,4.4,1903,"0",335.585271592065,59.1,"Side","0","2737","A1"
"2558","1903_24_TeamNA_TeamA1",201,-150.7194,278.9454,7,-134.6271,252.9204,5.8,1903,"1",30.5984108131452,176.3,"Back","1","1258","A1"
"2559","1903_25_TeamNH_TeamA3",3,-119.8338,207.0132,7,-113.0646,229.5237,3,1903,"1",23.5062689274585,42.96,"In","0","7873","A3"
"2560","1903_25_TeamNH_TeamA3",18,-39.1998,213.5913,7,-131.0442,239.4738,2.45,1903,"0",95.4216831627382,45.57,"Side","0","1599","A3"
"2561","1903_25_TeamNH_TeamA3",18,-39.1998,213.5913,8,-8.2464,288.5253,2.45,1903,"0",81.0753805267666,24.08,"In","0","1258","A3"
"2562","1903_25_TeamNH_TeamA3",18,-39.1998,213.5913,9,121.761,247.2432,2.45,1903,"0",164.440960561078,51.97,"Side","0","1617","A3"
"2563","1903_25_TeamNH_TeamA3",27,119.7876,335.511,7,-117.0468,254.658,4.55,1903,"0",250.2553508566,84.16,"Side","0","4138","A3"
"2564","1903_25_TeamNH_TeamA3",27,119.7876,335.511,8,16.092,299.6829,4.55,1903,"0",109.710665885182,112.13,"Side","0","6392","A3"
"2565","1903_25_TeamNH_TeamA3",27,119.7876,335.511,9,125.1288,247.0311,4.55,1903,"0",88.6409675119242,149.68,"Back","1","7873","A3"
"2566","1903_25_TeamNH_TeamA3",44,-48.7101,277.7901,7,-99.6699,259.7907,4,1903,"1",54.0451627474652,88.46,"Side","0","1599","A3"
"2567","1903_25_TeamNH_TeamA3",48,150.9843,288.1272,9,122.955,262.2834,3.7,1903,"1",38.1253676300964,157.79,"Back","1","1617","A3"
"2568","1903_25_TeamNH_TeamA3",60,-2.8869,4.7283,7,-121.2216,247.5225,0.55,1903,"0",270.096510117643,0.11,"In","0","4138","A3"
"2569","1903_25_TeamNH_TeamA3",60,-2.8869,4.7283,8,13.4547,290.9853,0.55,1903,"0",286.723068377067,0.62,"In","0","6392","A3"
"2570","1903_25_TeamNH_TeamA3",60,-2.8869,4.7283,9,126.0141,241.8852,0.55,1903,"0",269.923809654891,1.01,"In","0","7873","A3"
"2571","1903_25_TeamNH_TeamA3",61,127.0386,318.138,9,120.375,246.1398,5.55,1903,"1",72.305908252369,159.23,"Back","1","1617","A3"
"2572","1903_25_TeamNH_TeamA3",81,22.78731,289.5336,8,22.9167,287.265,4.25,1903,"1",2.27228689476042,172.17,"Back","1","1258","A3"
"2573","1903_25_TeamNH_TeamA3",83,-85.971,225.051,7,-136.8069,227.5854,2.7,1903,"0",50.8990364562042,56.13,"Side","0","4138","A3"
"2574","1903_25_TeamNH_TeamA3",83,-85.971,225.051,8,10.653,303.168,2.7,1903,"0",124.251611921134,49.03,"Side","0","6392","A3"
"2575","1903_25_TeamNH_TeamA3",83,-85.971,225.051,9,130.3794,258.8481,2.7,1903,"0",218.974289697604,54.39,"Side","0","7873","A3"
"2576","1903_25_TeamNH_TeamA3",84,-188.5809,243.2703,7,-118.0149,239.6127,3.45,1903,"0",70.6607273792168,119.19,"Side","0","4138","A3"
"2577","1903_25_TeamNH_TeamA3",84,-188.5809,243.2703,8,11.7651,306.1137,3.45,1903,"0",209.970980470064,70.38,"Side","0","6392","A3"
"2578","1903_25_TeamNH_TeamA3",84,-188.5809,243.2703,9,124.5054,251.4156,3.45,1903,"0",313.192236748902,62.16,"Side","0","7873","A3"
"2579","1903_25_TeamNH_TeamA3",102,-27.41247,272.3931,8,26.7828,291.2085,3.75,1903,"1",57.3685154726258,65.6,"Side","0","6392","A3"
